Order ID,Customer ID,Store ID,Order Date,Full Name,Raw Total,Discount Amount,Order Total
934,93,2,2017-06-09,Corrina Sawyer,19614.9406738281,2753.19394599191,16861.7467278362
935,43,3,2017-06-10,Mozelle Carter,2313.93994140625,252.193195910382,2061.74674549587
936,265,2,2017-06-10,Mellisa Farley,1199.97998046875,103.798299484235,1096.18168098451
937,73,2,2017-06-11,Melanie Hayes,29150.9109039307,2100.19187383704,27050.7190300936
938,129,2,2017-06-11,Walton Dejesus,3169.97998046875,158.499001385257,3011.48097908349
939,1407,2,2017-06-11,Hugh Craft,2154.96997070313,298.89499957107,1856.07497113206
940,585,1,2017-06-12,Chasidy Webster,1199.97998046875,239.995999669969,959.983980798781
941,736,1,2017-06-12,Genny Hensley,4841.94995117188,334.336599156821,4507.61335201505
942,537,2,2017-06-13,Carter Bentley,4629.919921875,311.9145981332,4318.0053237418
943,1025,2,2017-06-13,Daphine Willis,1159.97998046875,231.99599955076,927.98398091799
944,138,1,2017-06-14,Jone Bernard,6013.89990234375,714.367196033436,5299.53270631031
945,167,2,2017-06-14,Loreta Johnston,15053.9104309082,881.691535355024,14172.2188955532
946,525,2,2017-06-14,Andreas Mayer,19699.9204101563,1584.98913895771,18114.9312711985
947,278,1,2017-06-15,Myesha Burgess,5609.9599609375,383.297399342938,5226.66256159456
948,618,2,2017-06-15,Skye Pope,3799.90994262695,639.98400001502,3159.92594261193
949,867,1,2017-06-16,Rosalva Hamilton,11399.9599609375,869.997010034278,10529.9629509032
950,142,2,2017-06-16,Nicholas Vazquez,5499.990234375,274.999515816562,5224.99071855844
951,339,2,2017-06-16,Tamela Harrell,20199.9504394531,2719.99308252324,17479.9573569299
952,355,2,2017-06-16,Arvilla Weiss,3199.96997070313,183.998099992262,3015.97187071086
953,658,2,2017-06-16,Nicki Larson,599.97998046875,41.9985988116205,557.98138165713
954,611,2,2017-06-17,Ashleigh Frank,5799.97998046875,579.998006689519,5219.98197377923
955,880,2,2017-06-17,Phebe Turner,12605.9402008057,1485.6146396076,11120.3255611981
956,1184,2,2017-06-17,Annabelle Hebert,3745.90991210938,458.587995114744,3287.32191699463
957,722,3,2017-06-17,Camila Carroll,3481.91993713379,189.915398816569,3292.00453831722
958,1276,1,2017-06-18,Shona Mcmillan,6799.98022460938,709.997032064155,6089.98319254522
959,650,2,2017-06-18,Rita Bailey,2966.9599609375,265.785799600427,2701.17416133707
960,1390,2,2017-06-18,Genoveva Lloyd,5675.9299621582,342.595003274009,5333.33495888419
961,82,1,2017-06-19,Lizzie Joyner,11827.9504394531,2221.97372399918,9605.97671545394
962,570,2,2017-06-19,Marissa Summers,1673.9599609375,117.177197764504,1556.782763173
963,1432,2,2017-06-19,Zona Cameron,2899.98999023438,202.999300180671,2696.9906900537
964,404,2,2017-06-20,Augustus Steele,649.979995727539,129.996001082599,519.98399464494
965,457,2,2017-06-20,Jeni Farley,419.980010986328,41.9980017244518,377.982009261876
966,389,3,2017-06-20,Leif Short,939.979995727539,61.9987999561325,877.981195771407
967,1323,2,2017-06-21,Ebony Cotton,2592.94998168945,259.594002586514,2333.35597910294
968,1403,2,2017-06-21,Mila Moody,13287.9704742432,692.897034861103,12595.0734393821
969,248,3,2017-06-21,Cecelia Gill,1272.97998046875,171.296999622837,1101.68298084591
970,836,2,2017-06-22,Corinna Adams,10179.9399414063,1017.99400930992,9161.94593209633
971,1426,3,2017-06-22,Londa Gould,7263.90991210938,481.57319919877,6782.3367129106
972,270,2,2017-06-23,Claudio Wise,3989.97998046875,342.997299866644,3646.98268060211
973,238,2,2017-06-24,Cindi Larson,21816.9304199219,1639.18434296272,20177.7460769591
974,511,3,2017-06-24,Julienne Moody,1479.9599609375,201.99399715057,1277.96596378693
975,1092,2,2017-06-25,Lavinia Cotton,941.97998046875,188.395998901069,753.583981567681
976,1266,3,2017-06-25,Myrl Gay,2699.96997070313,224.997299598423,2474.9726711047
977,400,2,2017-06-26,Alfredo Dodson,5109.92993164063,343.09550071799,4766.83443092264
978,1123,2,2017-06-26,Raphael O'neil,2799.93994140625,289.993998461872,2509.94594294438
979,1190,2,2017-06-26,Romeo Steele,5509.93994140625,586.991500446074,4922.94844096018
980,328,3,2017-06-26,Bettie Glover,10489.9599609375,1748.99402020267,8740.96594073483
981,687,3,2017-06-26,Cecilia Camacho,8638.92016601563,667.693916954628,7971.226249061
982,1423,3,2017-06-26,Dollie Cervantes,11886.9404296875,648.285628773818,11238.6548009137
983,1158,2,2017-06-27,Vito Pickett,7539.92994689941,784.992403063981,6754.93754383543
984,1287,2,2017-06-27,Victor Pittman,3670.94995117188,679.191001331672,2991.7589498402
985,461,2,2017-06-30,Effie Jenkins,6537.94995117188,769.735605204651,5768.21434596722
986,556,2,2017-06-30,Vernell Goff,2037.95997619629,135.397099817367,1902.56287637892
987,172,1,2017-07-02,Jeanie Kirkland,16881.9504394531,1977.33337118199,14904.6170682711
988,436,2,2017-07-02,Honey Camacho,2482.9599609375,282.095898970327,2200.86406196717
989,1145,2,2017-07-02,Deandrea Vega,3500.93995666504,328.49510101402,3172.44485565102
990,706,2,2017-07-04,Lolita O'neill,2829.93994140625,376.991997805118,2452.94794360113
991,751,1,2017-07-06,Hermila Mckay,6872.9599609375,1374.59201267052,5498.36794826698
992,723,2,2017-07-07,Vicki Wiggins,6639.93994140625,565.891799776439,6074.04814162981
993,1415,1,2017-07-09,Harold O'connor,11169.9301757813,1444.0926626732,9725.83751310805
994,419,2,2017-07-09,Krystin Marshall,1880.95997619629,267.565300278303,1613.39467591799
995,621,1,2017-07-11,Basil Ballard,1749.95997619629,195.995001089498,1553.96497510679
996,915,1,2017-07-11,Beryl Bennett,1369.96997070313,68.4984995558634,1301.47147114726
997,485,2,2017-07-11,Catherine Miles,1907.93997192383,272.393198928761,1635.54677299507
998,219,2,2017-07-12,Darcie Morgan,1733.96997070313,166.796999555781,1567.17297114734
999,590,2,2017-07-12,Cyndi Dyer,1769.96997070313,114.898098873185,1655.07187182994
1000,645,2,2017-07-12,Lewis Garner,4062.94995117188,244.657000046924,3818.29295112495
1001,354,2,2017-07-13,Tonda Armstrong,7830.9501953125,650.966830638309,7179.98336467419
1002,1418,1,2017-07-14,Penni Best,4642.94996643066,480.094503308751,4162.85546312191
1003,503,2,2017-07-14,Marlo Jefferson,13939.9604492188,696.998032847017,13242.9624163717
1004,1389,2,2017-07-14,Ulrike Chan,1665.97998046875,166.598000529379,1499.38197993937
1005,266,2,2017-07-15,Myung Hooper,3039.94995117188,357.992998498574,2681.9569526733
1006,1070,2,2017-07-15,Olimpia Mays,13806.9404296875,1032.69493594492,12774.2454937426
1007,1115,2,2017-07-16,Lina Meadows,4140.92993164063,420.041497958325,3720.8884336823
1008,1345,2,2017-07-16,Arie Hunter,1466.96997070313,179.396298836422,1287.5736718667
1009,1064,3,2017-07-16,Patsy Russo,1139.96997070313,79.7978982889563,1060.17207241417
1010,8,2,2017-07-18,Jacquline Duncan,833.97998046875,83.397999289602,750.581981179148
1011,495,1,2017-07-18,Travis Goodman,2889.92994689941,442.988998910621,2446.94094798879
1012,620,2,2017-07-18,Eric Hardin,2289.97998046875,223.997299360004,2065.98268110875
1013,174,2,2017-07-19,Babara Ochoa,3119.97998046875,155.999001348004,2963.98097912075
1014,748,2,2017-07-19,Oliva Blackwell,6889.93994140625,506.994502183713,6382.94543922254
1015,799,2,2017-07-19,India Barron,3389.92993164063,515.989997923225,2873.9399337174
1016,1417,3,2017-07-19,Jasper Castro,599.97998046875,41.9985988116205,557.98138165713
1017,168,2,2017-07-20,Nettie Mcdaniel,4517.93995666504,716.291303089139,3801.6486535759
1018,290,2,2017-07-22,Barry Buckner,1649.94995117188,181.994596991473,1467.9553541804
1019,408,2,2017-07-22,Edra Fitzgerald,2675.94998168945,378.192504414804,2297.75747727465
1020,16,2,2017-07-23,Emmitt Sanchez,16563.9104003906,1038.79433393202,15525.1160664586
1021,125,2,2017-07-23,Herlinda Stone,7599.9599609375,531.99719953059,7067.96276140691
1022,353,2,2017-07-23,Tisa Whitney,3547.9599609375,351.75559970195,3196.20436123555
1023,356,2,2017-07-23,Vashti Rosario,10949.9704589844,1084.49736209091,9865.47309689346
1024,837,2,2017-07-23,Kellye Campbell,7511.919921875,682.388999426201,6829.5309224488
1025,1304,2,2017-07-23,Tama Berg,3231.93998718262,265.295802289192,2966.64418489343
1026,1370,1,2017-07-26,Rona Rojas,7999.97998046875,559.998601016992,7439.98137945176
1027,588,2,2017-07-26,Cherelle Key,1139.9599609375,86.9969983666688,1052.96296257083
1028,1273,2,2017-07-27,Cheree Hale,6076.93994140625,954.592006412029,5122.34793499422
1029,407,1,2017-07-29,Dannette Guerrero,9199.9501953125,1479.9930640458,7719.9571312667
1030,161,2,2017-07-29,Crystle Gilliam,4717.97998046875,421.798504820444,4296.18147564831
1031,1308,1,2017-07-30,Shea Howell,2899.9599609375,579.992000830054,2319.96796010745
1032,429,2,2017-07-30,Emmett Casey,3548.97998046875,354.898003335267,3194.08197713348
1033,582,2,2017-07-30,Soledad Moses,3433.94995117188,265.395898013672,3168.5540531582
1034,895,2,2017-07-30,Elaina Key,7571.93994140625,642.835102288963,6929.10483911729
1035,1283,2,2017-07-30,Mica Barry,349.989990234375,69.9979990899265,279.991991144449
1036,1442,2,2017-07-30,Cassie Cline,7841.93994140625,854.691304016289,6987.24863738996
1037,1229,2,2017-07-31,Carina Lynch,3003.91995239258,296.092197068843,2707.82775532373
1038,1281,2,2017-07-31,Marlen Dawson,3149.97999572754,217.498800596882,2932.48119513066
1039,1077,2,2017-08-02,Heather Perry,898,179.600002676249,718.399997323751
1040,1225,1,2017-08-04,Mellisa Griffin,11439.919921875,1389.29191093673,10050.6280109383
1041,70,2,2017-08-04,Tomasa Carson,10709.9504852295,770.995638498613,9938.95484673088
1042,539,2,2017-08-06,Jamika Acevedo,299.989990234375,29.9989994704574,269.990990763918
1043,1235,2,2017-08-06,Georgina Gonzales,5999.96997070313,581.997305588689,5417.97266511444
1044,1270,2,2017-08-07,Ciera Webb,699.97998046875,69.9979990899265,629.981981378824
1045,185,3,2017-08-07,Morton Lee,3463.96997070313,173.198501116015,3290.77146958711
1046,1134,3,2017-08-07,Sherril Alvarado,6230.94995117188,507.205901741347,5723.74404943053
1047,116,3,2017-08-08,Merlene Vinson,9980.94995117188,846.245007727221,9134.70494344465
1048,777,2,2017-08-08,Ilda Roberson,2629.95997619629,250.496501077659,2379.46347511863
1049,194,1,2017-08-09,Dorine Roberson,9363.94995117188,680.196306075406,8683.75364509647
1050,239,1,2017-08-09,Felice Guzman,3579.919921875,564.988596764648,3014.93132511035
1051,209,2,2017-08-10,Jutta Everett,1409.98999023438,281.998002248973,1127.9919879854
1052,460,2,2017-08-10,Romelia Myers,5751.9599609375,311.597601405361,5440.36235953214
1053,1439,2,2017-08-10,Florrie Little,10749.9099121094,829.989001625612,9919.92091048376
1054,189,2,2017-08-11,Damian Dawson,2265.96997070313,196.597500488125,2069.372470215
1055,140,2,2017-08-12,Cleopatra Tate,14239.9104309082,1329.98863801941,12909.9217928888
1056,325,2,2017-08-12,Berna Moore,999.989990234375,49.9995002567694,949.990489977606
1057,456,2,2017-08-12,Serina Hensley,1863.9599609375,173.29649916435,1690.66346177315
1058,782,2,2017-08-13,Ricki Bullock,7851.96020507813,668.637331329552,7183.32287374857
1059,6,2,2017-08-14,Lyndsey Bean,7089.9599609375,559.897305505243,6530.06265543226
1060,182,2,2017-08-15,Jenniffer Bullock,19361.9304199219,1615.33496243293,17746.5954574889
1061,655,2,2017-08-15,Marylyn Browning,718.989990234375,63.7993000659317,655.190690168443
1062,1210,2,2017-08-15,Shawnna Frank,3082.94995117188,377.942998795852,2705.00695237602
1063,198,3,2017-08-16,Luis Tyler,3159.93994140625,410.592598161602,2749.34734324465
1064,898,3,2017-08-16,Crysta Velez,3948.98999023438,381.429004372641,3567.56098586173
1065,25,2,2017-08-17,Regenia Vaughan,7603.94995117188,510.196899732327,7093.75305143955
1066,106,2,2017-08-17,Raul Melendez,3019.9599609375,248.997000780657,2770.96296015684
1067,225,2,2017-08-17,Barbera Riggs,9059.919921875,1573.58861165985,7486.33131021515
1068,453,2,2017-08-17,Courtney Wyatt,9779.9299621582,1955.9860215781,7823.9439405801
1069,493,2,2017-08-17,Lise Alvarado,626.979995727539,50.1883003029049,576.791695424634
1070,596,2,2017-08-17,Emelda Dickerson,1618.97999572754,196.497501249574,1422.48249447797
1071,602,3,2017-08-17,Delaine Estes,999.97998046875,199.995999073923,799.983981394827
1072,47,1,2017-08-18,Bridgette Guerra,2235.94999694824,176.015201569158,2059.93479537908
1073,911,2,2017-08-18,Nikita Roy,1969.96997070313,358.895300556955,1611.07467014617
1074,11,2,2017-08-19,Deshawn Mendoza,3209.96000671387,315.296305063319,2894.66370165055
1075,1003,1,2017-08-19,Sharell Ross,3941.9599609375,347.097002242461,3594.86295869504
1076,42,2,2017-08-19,Tangela Quinn,2289.9599609375,169.296898012733,2120.66306292477
1077,412,2,2017-08-19,Dexter Roberts,3119.97998046875,155.999001348004,2963.98097912075
1078,793,2,2017-08-19,Chantay Maynard,8587.92993164063,1260.88990808355,7327.04002355708
1079,812,2,2017-08-19,Martha Burgess,1319.97998046875,92.3985990261972,1227.58138144255
1080,1086,2,2017-08-19,Cori Schwartz,13722.9404449463,1322.09204927224,12400.848395674
1081,1106,2,2017-08-19,Jerri Henry,1751.97998046875,175.198000657529,1576.78197981122
1082,1327,2,2017-08-20,Consuela Romero,1999.97998046875,399.996002054155,1599.9839784146
1083,1372,2,2017-08-20,Renna Williams,7763.94018554688,742.79131593692,7021.14886960996
1084,2,1,2017-08-21,Kasha Todd,4893.92993164063,483.572599462175,4410.35733217845
1085,305,1,2017-08-21,Hope Cotton,1431.95999145508,193.394003125936,1238.56598832914
1086,220,2,2017-08-21,Lucio Sherman,7319.94996643066,647.655303943393,6672.29466248727
1087,675,3,2017-08-22,Kermit Bowman,8083.90991210938,830.290501567617,7253.61941054176
1088,1160,3,2017-08-22,Efren Whitfield,3625.94995117188,515.09330078235,3110.85665038953
1089,46,1,2017-08-23,Monika Berg,3319.9599609375,192.397599539736,3127.56236139776
1090,1427,1,2017-08-24,Mikel Wilkerson,439.989990234375,87.9979993581474,351.991990876228
1091,1260,2,2017-08-24,Phuong Wolf,6298.98022460938,612.398532074668,5686.58169253471
1092,40,1,2017-08-25,Ronna Butler,4418.94995117188,403.296100710885,4015.65385046099
1093,326,1,2017-08-25,Shiela Calderon,3017.95999145508,249.596602154338,2768.36338930074
1094,828,2,2017-08-25,Renato Morton,3064.9599609375,348.195000305697,2716.7649606318
1095,1382,3,2017-08-26,Wynona Douglas,17988.9104003906,1497.39003696129,16491.5203634293
1096,589,1,2017-08-27,Jeffry Church,1680.98999023438,168.099001528308,1512.89098870607
1097,1311,2,2017-08-27,Whitley Cannon,4294.92993164063,319.695699163939,3975.23423247669
1098,752,1,2017-08-28,Lloyd Miranda,189.990005493164,18.9990008324236,170.99100466074
1099,1128,2,2017-08-28,Bea Kane,2859.93997192383,216.695300640401,2643.24467128343
1100,1392,2,2017-08-28,Trista Lambert,6549.96997070313,627.497506909035,5922.47246379409
1101,379,2,2017-08-29,Mina Carrillo,7033.98022460938,362.378816037168,6671.60140857221
1102,1317,2,2017-08-29,Glady Wells,349.989990234375,24.4992994207114,325.490690813664
1103,1394,2,2017-08-31,Genny Fields,3269.96997070313,653.994003885895,2615.97596681723
1104,268,2,2017-09-01,Trinity Riddle,7810.96020507813,599.236618182325,7211.7235868958
1105,747,3,2017-09-01,Margret Barnett,14225.9504394531,2394.61422633581,11831.3362131173
1106,1009,2,2017-09-02,Deangelo Cooley,349.989990234375,34.9989995449632,314.990990689412
1107,1424,2,2017-09-02,Lashunda Cole,8239.97021484375,1647.99406752577,6591.97614731798
1108,735,1,2017-09-03,Aide Franco,2763.9599609375,158.677599257806,2605.28236167969
1109,23,2,2017-09-03,Kaylee English,1239.97998046875,123.997999894589,1115.98198057416
1110,912,2,2017-09-04,Inocencia Key,5499.990234375,549.999031633124,4949.99120274188
1111,930,2,2017-09-04,Delana Wagner,1621.94998168945,157.694799913694,1464.25518177576
1112,798,2,2017-09-05,Alyse Jacobson,12155.909942627,1093.49290950022,11062.4170331267
1113,388,2,2017-09-06,Aleta Stone,449.989990234375,31.4992994505137,418.490690783861
1114,1036,2,2017-09-06,Randee Lester,875.989990234375,175.198000657529,700.791989576846
1115,1100,2,2017-09-07,Penny Acevedo,20399.9204101563,1728.99124188771,18670.9291682685
1116,52,2,2017-09-08,Tu Ramirez,3361.97998046875,235.338599634761,3126.64138083399
1117,334,2,2017-09-08,Somer Jordan,14109.9504394531,1445.99406451574,12663.9563749374
1118,1023,2,2017-09-08,Adena Blake,22999.9406738281,3669.9909559785,19329.9497178496
1119,749,1,2017-09-10,Oralia Farley,6301.94998168945,408.395004254505,5893.55497743495
1120,1269,2,2017-09-10,Gustavo Gamble,4512.92999267578,308.404203501585,4204.5257891742
1121,143,2,2017-09-11,Janae Doyle,4303.9599609375,383.297002781883,3920.66295815562
1122,1132,2,2017-09-12,Parthenia Holman,17309.919921875,2103.99161867846,15205.9283031965
1123,598,2,2017-09-13,Benito Hendrix,10693.9604492188,1048.57666061577,9645.38378860298
1124,275,3,2017-09-13,Pinkie Kirkland,12543.9099121094,1067.37360903374,11476.5363030756
1125,945,2,2017-09-14,Krissy Ochoa,5159.919921875,345.294497024968,4814.62542485003
1126,1213,3,2017-09-14,Yang Giles,6359.95022583008,1114.99506208591,5244.95516374417
1127,494,2,2017-09-15,Pearl Fox,1679.94995117188,184.994596961671,1494.9553542102
1128,936,2,2017-09-15,Sherilyn Wilcox,2782.96997070313,371.498504070915,2411.47146663221
1129,663,2,2017-09-17,Alissa Hood,16333.9506835938,1766.79309273352,14567.1575908602
1130,69,1,2017-09-18,Katelin Kennedy,6399.97998046875,1279.99601516718,5119.98396530157
1131,1178,1,2017-09-18,Wendie Nash,4223.9599609375,273.597599408606,3950.36236152889
1132,351,2,2017-09-19,Margorie Wynn,9114.96020507813,616.497018463865,8498.46318661426
1133,517,2,2017-09-19,Buford Gilbert,10148.9499816895,1104.02301539917,9044.92696629028
1134,978,2,2017-09-19,Diana Reyes,1182.97998046875,118.297999809653,1064.6819806591
1135,1347,2,2017-09-19,Kate Barber,7179.97021484375,683.998032653302,6495.97218219045
1136,1050,2,2017-09-20,Rozella Fitzgerald,533.989990234375,53.3989998191446,480.59099041523
1137,810,3,2017-09-20,Ivelisse Nixon,13553.9304351807,2602.36872773215,10951.5617074485
1138,254,1,2017-09-21,Cristobal Hutchinson,1817.94996643066,101.397000107124,1716.55296632354
1139,1006,1,2017-09-21,Marjory Leonard,7396.919921875,673.843503693394,6723.07641818161
1140,1063,3,2017-09-21,Tammy Austin,14933.9204101563,1168.37323687725,13765.547173279
1141,1076,1,2017-09-22,Sherise Mercer,1799.98999023438,179.999001705632,1619.99098852874
1142,554,1,2017-09-23,Hilde Nieves,4913.90991210938,454.691597678253,4459.21831443112
1143,1087,1,2017-09-24,Willow Gardner,2633.9599609375,443.39400074771,2190.56596018979
1144,1414,2,2017-09-24,Sonja Walls,189.990005493164,13.2993004411429,176.690705052021
1145,617,2,2017-09-25,Jenna Saunders,1067.97998046875,74.7585989510953,993.221381517655
1146,757,2,2017-09-25,Lamar Greer,3003.96997070313,492.505302128431,2511.46466857469
1147,1344,2,2017-09-25,Eloisa Tucker,3659.96997070313,281.997001272395,3377.97296943073
1148,1379,2,2017-09-25,Dorine Thornton,3029.93997192383,195.095600969145,2834.84437095468
1149,787,2,2017-09-27,Malisa Mitchell,8059.94020080566,484.594614950353,7575.34558585531
1150,1183,2,2017-09-28,Kim Clark,2853.93994140625,188.97559780086,2664.96434360539
1151,708,1,2017-09-29,Majorie Glover,1999.97998046875,99.9990005135387,1899.98097995521
1152,1244,2,2017-09-29,Trang Hardin,6249.96020507813,517.494815997709,5732.46538908042
1153,720,2,2017-09-30,Devin Shaffer,1491.96997070313,102.197999569744,1389.77197113338
1154,789,2,2017-09-30,Tad Gardner,2490.9700012207,295.395304753122,2195.57469646758
1155,865,2,2017-09-30,Julia Joyner,4272.92993164063,277.305298921701,3995.62463271892
1156,869,2,2017-09-30,Rodrigo Durham,1091.96998596191,54.5985001116767,1037.37148585024
1157,24,1,2017-10-01,Corene Wall,6095.93994140625,641.492300944221,5454.44764046203
1158,889,1,2017-10-01,Lucilla Williams,1039.96997070313,90.7972983884483,949.172672314677
1159,1221,1,2017-10-01,Joy Underwood,1099.97998046875,109.997999685973,989.981980782777
1160,1262,1,2017-10-01,Brianne Hays,4469.97998046875,746.997008201435,3722.98297226731
1161,41,2,2017-10-01,Kathie Freeman,3653.93994140625,375.893298648503,3278.04664275775
1162,888,2,2017-10-01,Coleen Navarro,12909.9304504395,2181.49162643986,10728.4388239996
1163,934,2,2017-10-01,Ocie Slater,8499.9599609375,499.997004520848,7999.96295641665
1164,1067,2,2017-10-01,Lillia Gillespie,4631.93994140625,501.595503079824,4130.34443832643
1165,652,2,2017-10-02,Tilda Melton,1143.96997070313,80.0778982901484,1063.89207241298
1166,286,2,2017-10-03,Virgil Frost,1103.97998046875,77.2785989618242,1026.70138150693
1167,900,1,2017-10-04,Jule Davenport,4649.94995117188,351.496301289153,4298.45364988272
1168,1031,2,2017-10-04,Tonja Bean,9653.92016601563,866.790315690499,8787.12985032513
1169,1421,2,2017-10-04,Edris Barrett,19399.9306640625,1904.98957916781,17494.9410848947
1170,534,2,2017-10-05,Alejandro Haney,18129.9504394531,1282.99603962594,16846.9543998272
1171,826,2,2017-10-05,Shay Stephenson,4017.96002197266,346.254605504805,3671.70541646785
1172,1339,2,2017-10-07,Neida King,1777.96997070313,187.116598502362,1590.85337220076
1173,548,2,2017-10-08,Dori Alvarez,2282.9599609375,333.323498299621,1949.63646263788
1174,1109,2,2017-10-08,Gussie Harding,1861.9599609375,266.294298051518,1595.66566288598
1175,292,2,2017-10-09,Monty Frost,14946.9404296875,999.395136836113,13947.5452928514
1176,1111,3,2017-10-10,Caroline Jenkins,189.990005493164,18.9990008324236,170.99100466074
1177,21,3,2017-10-12,Tobie Little,7439.96997070313,533.997600398043,6905.97237030508
1178,771,2,2017-10-12,Agnes Sims,3199.94995117188,308.195799440388,2891.75415173149
1179,1150,3,2017-10-12,Keturah Reid,7739.93023681641,647.993318784145,7091.93691803226
1180,1065,1,2017-10-13,Desiree Branch,501.980010986328,35.1386009186447,466.841410067683
1181,1022,2,2017-10-13,Hye Mercer,489.989990234375,48.9989997535795,440.990990480796
1182,1422,2,2017-10-13,Tempie Jacobson,7832.96997070313,783.297008742347,7049.67296196078
1183,216,2,2017-10-14,Wai Soto,5963.94995117188,1051.793008837,4912.15694233488
1184,369,2,2017-10-14,Mary Singleton,1616.96997070313,80.8484997398928,1536.12147096323
1185,960,2,2017-10-14,Arline Lawson,8929.9599609375,934.155308459935,7995.80465247757
1186,1120,2,2017-10-14,Karole Alvarez,7949.94995117188,789.99430359773,7159.95564757414
1187,486,2,2017-10-15,Valeri Marshall,6468.93994140625,634.804303592664,5834.13563781359
1188,647,2,2017-10-15,Janelle Maldonado,1581.94000244141,228.192001691341,1353.74800075006
1189,1090,2,2017-10-15,Ira Erickson,13679.9504394531,1286.99536140436,12392.9550780488
1190,34,2,2017-10-16,Brittney Woodward,416.989990234375,29.189299440679,387.800690793696
1191,186,2,2017-10-17,Ken Charles,10909.9504699707,1076.29536296302,9833.65510700768
1192,1114,2,2017-10-17,Douglass Blankenship,2239.93997192383,288.592598926926,1951.3473729969
1193,1412,2,2017-10-17,Adrien Hunter,1299.9700012207,64.9985010295883,1234.97150019111
1194,192,1,2017-10-19,Bong Hebert,9594.93994903564,693.145600452819,8901.79434858282
1195,229,2,2017-10-19,Molly Langley,875.989990234375,61.3192995774716,814.670690656903
1196,508,2,2017-10-19,Vance Taylor,749.989990234375,52.4992995399207,697.490690694454
1197,269,2,2017-10-21,Barton Crosby,8069.92993164063,543.893301360515,7526.03663028011
1198,1289,2,2017-10-22,Shanelle Anderson,533.989990234375,26.6994999095723,507.290490324803
1199,318,1,2017-10-23,Eliz Whitney,1803.94998168945,141.896100069539,1662.05388161991
1200,48,2,2017-10-23,Cesar Jackson,4599.97998046875,919.996009802759,3679.98397066599
1201,201,2,2017-10-23,Candis Harding,2925.96997070313,376.99680226918,2548.97316843394
1202,593,2,2017-10-24,Antony Atkinson,219.979995727539,10.9989999502748,208.980995777264
1203,1191,2,2017-10-25,Tam Fisher,3639.96997070313,200.798100436316,3439.17187026681
1204,1277,2,2017-10-25,Piedad Irwin,759.97998046875,53.1985988593042,706.781381609446
1205,1091,1,2017-10-26,Risa Gallagher,5320.91993713379,875.859103332163,4445.06083380163
1206,222,2,2017-10-26,Anya Contreras,1749.97998046875,252.497300566998,1497.48267990175
1207,1002,2,2017-10-26,Cami Williamson,1333.96997070313,100.297799122606,1233.67217158052
1208,1226,2,2017-10-26,Qiana Jackson,2273.91996765137,285.869900909534,1988.05006674183
1209,1342,2,2017-10-26,Lekisha Pope,559.979995727539,32.198800219585,527.781195507954
1210,730,3,2017-10-26,Andria Rivers,4611.91992950439,284.894599034423,4327.02533046997
1211,19,2,2017-10-27,Lizzette Stein,4979.9299621582,584.988502064176,4394.94146009403
1212,213,2,2017-10-27,Elenore Hensley,5099.92993164063,310.195198698002,4789.73473294262
1213,669,3,2017-10-27,Willis Randolph,3137.93994140625,238.455397848143,2899.48454355811
1214,783,2,2017-10-28,Celestine Kent,12371.9199523926,1373.89051729874,10998.0294350938
1215,807,2,2017-10-28,Nathalie Knowles,4597.97998046875,366.858001205295,4231.12197926345
1216,886,2,2017-10-28,Letisha May,10870.9401855469,943.735132989826,9927.20505255705
1217,1155,2,2017-10-28,Verdell Joyner,1649.96997070313,82.4984997644797,1567.47147093865
1218,1017,1,2017-10-30,Philip Bryan,1449.96997070313,81.8982992100537,1368.07167149307
1219,840,2,2017-10-30,Gilbert Calhoun,17857.9604492188,2760.05413228563,15097.9063169331
1220,803,2,2017-10-31,Bernardina Cooper,14759.9504394531,1891.9920692085,12867.9583702446
1221,1290,2,2017-10-31,Minnie Compton,9089.90991210938,753.493103968115,8336.41680814126
1222,482,3,2017-11-01,Narcisa Knapp,349.989990234375,69.9979990899265,279.991991144449
1223,1207,2,2017-11-02,Jenell Crosby,551.989990234375,27.5994999229833,524.390490311392
1224,544,2,2017-11-03,Catarina Mendez,10919.9602050781,1011.49583277727,9908.46437230086
1225,768,1,2017-11-04,Yvone Yates,7239.94995117188,723.995005905554,6515.95494526632
1226,226,2,2017-11-04,Kiana Rivera,14101.9301757813,1068.33391970449,13033.5962560768
1227,702,2,2017-11-04,Sharie Whitaker,7959.9299621582,1197.79011254059,6762.13984961761
1228,1041,2,2017-11-04,Bettye Espinoza,6809.94996643066,1181.99301382889,5627.95695260178
1229,89,1,2017-11-05,Arvilla Osborn,11665.9604492188,1116.61666090545,10549.3437883133
1230,1107,2,2017-11-05,Lynda Newman,2039.9599609375,170.996598408186,1868.96336252931
1231,1180,2,2017-11-05,Myrtle Gardner,1859.96997070313,106.198299430591,1753.77167127253
1232,665,1,2017-11-06,Stacie Sims,7681.93994140625,641.093598981717,7040.84634242453
1233,462,2,2017-11-06,Efren Oliver,13079.9504699707,1615.9920711993,11463.9583987714
1234,19,2,2017-11-07,Lizzette Stein,11833.9604492188,828.377234972108,11005.5832142466
1235,210,2,2017-11-07,Priscilla Wilkins,3999.98999023438,399.999004983887,3599.99098525049
1236,243,2,2017-11-08,Natosha Rowland,2849.9599609375,191.19729905006,2658.76266188744
1237,571,1,2017-11-09,Kaley Blanchard,7179.91995239258,600.990898724681,6578.9290536679
